id,Unnamed: 0,userid,日期,转发数,评论数,点赞数,正文,Cache,以往平均转发,以往平均评论数,以往平均赞数,关注度,活跃度,是否工作日,是否有链接,是否有标题,是否有表情,是否有@,文本长度
4424681626785218,217,1903207591,2019-10-07,21,44,941,说不出来为什么爱你 但我知道 你就是我不爱别人的理由 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,27
4423737870834534,230,1903207591,2019-10-04,3,432,471,人生建议：不要和哪个星座谈恋爱  ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,17
4423433192932956,234,1903207591,2019-10-03,582,603,1186,#当代人的恋爱焦虑症#产生的原因：总是怀疑对方对自己不是真心，总是怀疑他的一言一行，甚至害怕他背叛自己，从而导致每天都活在焦虑当中，久而久之就引发焦虑症的侵袭。把爱情放在了第一位，很多恋爱中的人都是一分钟不见，电话信息一个接着一个，让对方没有喘气的空间。很多时候，焦虑症患者总是在犹豫着是不是给对方联系等一系列问题，从而就产生了焦虑症的发生。,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,171
4422604654028328,241,1903207591,2019-10-01,60,29,25044,#看完阅兵仪式后的感受# 想见你了的微博投票 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,23
4421971008256740,250,1903207591,2019-09-29,17,442,494,给你喜欢 又不可能在一起的人留一句话吧 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,20
4420834904891187,261,1903207591,2019-09-26,4,138,119,这条收集你最近在听的歌  ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,13
4420440149301927,266,1903207591,2019-09-25,18,9,243,不能因为别人的一句话而失去自己一天的快乐 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,21
4420365386233729,268,1903207591,2019-09-25,11,23,204,我发觉，女生就喜欢发长篇大论的伤感文字给男朋友，也不管他能不能看懂。如果能得到温暖认真的回复，会感觉真的好棒啊。如果直接被跳开这个事情，他回了其他或者继续下个话题，就会有点失落。 这种情绪上的抚摸，好重要啊。 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,105
4419588676407089,281,1903207591,2019-09-23,34,26,506,我从未放弃过喜欢你 我只是接受了得不到你 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,21
4419051407305155,287,1903207591,2019-09-21,381,580,895,很多感情里都没有“也许”两个字，其实一个人对你好不好，感情是否出自真心，你的心中早已有了答案。只不过，你还想给自己一些希望。别抱着侥幸的心理去爱一个人，真正的爱，无需卑微也能在心中落满欢喜。 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,96
4418852970604267,290,1903207591,2019-09-21,4,13,169,装花心太累了 不喜欢的人 连回句话都觉得麻烦 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,23
4418513965543469,295,1903207591,2019-09-20,9,15,172,这个世界上 没有谁的时间比较多 一个人舍得花时间花心思哄你开心 必定是把你放在心尖上的人 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,45
4417978810230507,303,1903207591,2019-09-18,10,22,215,人总是在睡前想些念念不忘的事情 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,16
4417945549589784,305,1903207591,2019-09-18,717,414,1125,来说说导致#女生之间友谊破裂的原因#有哪些？ ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,23
4417830252172426,307,1903207591,2019-09-18,32,17,238,原来真的有人会难过到 没有语言没有表情没有情绪 只想一个人待着 不说一句话 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,38
4417237723389132,317,1903207591,2019-09-16,8,53,7779,人总要先自己从内打破自己，如果你不打破，就要等着被别人打破。比如喜欢一个不喜欢你的人，你必须要抱着一种他迟早会离开的心态，不然他走的那天，你将会陷入情不自禁的悲伤中，难以自拔。有时候不是我们太丧，而是这样，也许会避免很多失望。 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,114
4416382231582962,332,1903207591,2019-09-14,35,118,13059,#90后的青年危机感# 想见你了的微博投票 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,22
4415843020529744,338,1903207591,2019-09-12,721,156,3587,这大概是最好的爱情观：如果不合适，千万别将就，将就，只会恶心了自己，耽误了别人。没找到合适的，不要谈恋爱，继续酷下去，没娶的别慌，待嫁的别忙，经营好自己，珍惜当下时光，一切该来的总会到。最合适的两个人，不是在一开始就一拍即合，而是愿意在未来漫长的岁月里，为了彼此而变成更好的两个人。你终会遇见这么一个人， 他会用整个人生将你精心收藏 ，用漫长岁月把你妥善安放。怕什么，岁月漫长，你心地善良，终会有一人陪你骑马喝酒走四方。#恋爱中绝对自由真的好吗#,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,223
4415801656116583,339,1903207591,2019-09-12,31,112,12190,#童年记忆里的中秋节# 想见你了的微博投票 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,22
4415398348754378,346,1903207591,2019-09-11,215,1671,14658,非独生子女的优缺点非独生子女的生活相对比较独立，适应性比较强，能独立的完成一些比较困难的事，在与别人相处的时候会比较在乎别人的感受，会为别人着想。但应为父母的关心不够，可能会造成孩子对家庭的反感或者是对父母的排斥，有时会陷入心里极端。#非独生子女是什么体验# 大家评论区补充一下,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,139
4414727763781212,355,1903207591,2019-09-09,8,15,206,没事的 只不过恢复原样罢了 我本来就是一无所有的 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,25
4414548612205971,360,1903207591,2019-09-09,3140,2967,23927,处在#过度依赖型恋爱#中的人常常显得无助，会因一些日常小事陷入低落情绪之中，甚至生气、哭泣，实际上他们更在乎的是潜在照顾者对他们的关心，而不是困难或受挫本身。如何摆脱过度依赖，我总结出以下建议：1.渴望爱的同时，也要学会自己照顾好自己。2.询问自己的感觉，尊重自己的感受。3.尝试自己做决定，培养掌控感。好的爱，大概是我能接受你全部的样子，但我鼓励你、支持你、陪伴你成为更好的人。愿每个处在#过度依赖型恋爱#里的人，都能够相信自己，也相信别人。,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,222
4414334228315319,361,1903207591,2019-09-08,27,28,419,我比较幼稚 不开心会换头像 会删说说 删留言 删一切能删的东西来告诉你 我有点难过 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,42
4414236661258405,363,1903207591,2019-09-08,5,266,648,人生建议：不要和哪个星座谈恋爱 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,0,0,0,16
4414218138354637,364,1903207591,2019-09-08,2,35,6750,#如何处理恋爱中的不安全感# 想见你了的微博投票 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,25
4414191034746216,365,1903207591,2019-09-08,659,483,1665,前几天看到网友的一条私信，恋爱中的她总是患得患失，想知道#如何处理恋爱中的不安全感#。我总结了以下几点：首先，你要学会分辨这种不安全感的来源是出自哪里。很多人来咨询问题时，总会把恋爱当中的不安全感归结于对方身上，因为对方没有做到自己满意的样子，符合自己的预期要求，从而会认为对方不够爱自己。很多人会在坏事没发生之前，就先给一件事情下定论，比如伴侣没有做到让自己满意的时候，就认定对方是不爱自己的表现，认为对方不爱自己，所以不管做什么事情，都会想着这个坏结果，越想心情越糟糕，也会越害怕。但也许对方并没有你想的那么不爱你自己，只是你提前先预设了这种坏结果。,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,277
4413982503015561,367,1903207591,2019-09-07,3063,2627,45395,"#成年人的社交潜台词#有哪些？1:“我不喜欢麻烦别人""的另一个含义是""也不喜欢别人麻烦我”2:向一个人告白，如果对方说TA现在不想谈恋爱。呵呵，别傻了~TA只是不想和你谈恋爱。3:没有爽快的答应就是委婉的拒绝。说一说你在生活中遇到哪些##成年人的社交潜台词# 。 ",617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,132
4413876185331682,369,1903207591,2019-09-07,557,405,1257,#恋爱中患得患失的表现#喜欢一个人的时候怎么可能不患得患失呢总是忍不住去找他，会为了等一条消息一直看手机，心里想着为什么还不回我啊。看见他对别人做亲密的动作，会难过到半夜躲在被子偷偷哭。患得患失是因为没有安全感，因为在乎所以患得患失，因为爱你所以患得患失。你在##恋爱中患得患失的表现# 是什么呢？,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,149
4413861388568521,370,1903207591,2019-09-07,78,14,404,不是不想谈恋爱，有时候是不敢谈。记得舒淇在一个电影里面就说过这样一段话：我就是死要面子，自尊心特别的重，我只要一发现，对方没有那么喜欢我了，我就会把这段感情判一个死刑。你说一个像我这样的人，能顺利谈恋爱吗？不想勉强自己喜欢别人，也绝不勉强别人喜欢自己，各自安好。其实，大多数人不是没有恋爱需求了，而是由于种种原因，放弃了去喜欢一个人的权利。比如说我，如果遇到了喜欢的人，不是主动出击，而是开始莫名其妙的担心。担心自己哪里不够好，感觉自己一瞬间所有的缺点都浮出来了。常常想：我要是再漂亮一点，悄悄看你时，目光就不会闪躲了。一想到和喜欢的人靠近，自己的缺点和不足将暴露在他面前，就莫名的害怕。所以，一直不敢迈出那一步。#没有喜欢的人是什么体验##男女择偶标准调查指南#,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,332
4413842186245020,372,1903207591,2019-09-07,1,4,2362,#成年人最容易愉悦的时刻# 想见你了的微博投票 ,617 119192 132532 1063344,193.17990275526742,214.80064829821717,1723.4100486223663,1315068,617,0,0,1,0,0,24
